time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
2025-04-30 01:04:31.589750500,0.54875048828125,0.0834803689064077,0.0027957805432379,0.038660689774759,0.0076717003248631,-1.9537682778602145e-18,0.9749052496635512,0.0187524499551184,left,0.0009336471557617,-0.4416944309180735,0.7392351892754435,-8.834618739023805,-0.2192376603853804,-0.0197793561965227,0.0016599223017692,4.192066781930625,-0.0011477768421173
2025-04-30 01:04:31.629750500,0.58875048828125,0.0836505120049626,-0.0146976895630359,0.0387565500685352,0.0060635092668235,-0.0001377413086693,0.9747931024241144,0.01855186351056,left,-0.0001894235610961,-0.4426898359145459,0.7403893277466297,-8.830330686441064,-0.2197188700588762,-0.0366913229227066,0.0046218410134315,4.20088926307261,0.0004633367061614
2025-04-30 01:04:31.669750800,0.628750732421875,0.0847257469669426,-0.032228022813797,0.0393619636714401,0.003199296304956,-0.0005432441521259,0.9749025677813328,0.0179092140340897,left,0.0070753693580627,-0.4414957462283453,0.7503074951708316,-8.834521123868226,-0.2191242052221288,-0.0351281017065048,0.0056369677186012,4.19030503295511,0.0050313472747802
2025-04-30 01:04:31.709750500,0.66875048828125,0.0866876580439926,-0.0204677917063236,0.0402960957337009,-0.0090770293027162,-0.0007285307046329,0.9747433578745948,0.0180199726625205,left,0.0083434581756591,-0.442595159514008,0.7672392676841467,-8.828437420040368,-0.2196615579129267,-0.0122574158012866,0.0013823434710502,4.20005047416091,0.0072874724864959
2025-04-30 01:04:31.749750500,0.70875048828125,0.0879830887594008,0.0008484181016683,0.0408646160744607,-0.0138891153037548,-0.0006738284512153,0.9745768446556258,0.0184831750970559,left,0.0049785375595092,-0.4438755812128768,0.7782020487904548,-8.822071976661682,-0.2202943907810783,0.0022778827697038,-0.0027261599898338,4.211393705952167,0.0098953247070312
2025-04-30 01:04:31.789750500,0.74875048828125,0.0879947007004984,0.007389894220978,0.0407569433943347,-0.0022762883454561,-0.000301753631002,0.97435957690898,0.0193406081675484,left,0.0006632804870605,-0.4458504364840283,0.7775720803238451,-8.813760659912228,-0.2212739273539391,0.00363410403952,-0.0030112788081169,4.228875294367969,0.0038393139839172
2025-04-30 01:04:31.829750500,0.78875048828125,0.0880081155749034,0.0139313703402876,0.040649188443941,0.0093365386128425,7.0282771614e-05,0.9741412486274048,0.0201987806318068,left,-0.0036556124687194,-0.4478253834556124,0.7769547521430998,-8.805413687327503,-0.2222532381764625,0.0049903253093361,-0.0032977163791656,4.246341392953694,-0.0022150874137878
2025-04-30 01:04:31.869750500,0.82875048828125,0.087748142323267,-0.0074354736134409,0.0405465890588405,0.0210412517189979,-6.34874749837e-05,0.9740489297998371,0.0199054960419893,left,-0.0012107491493225,-0.4487063793881272,0.7743374092515558,-8.801885513201356,-0.2226762803616122,0.0046142721548676,0.0004898384213447,4.254127516785264,-0.0044676959514617
2025-04-30 01:04:31.909750500,0.86875048828125,0.0876134702774251,-0.0182180348783731,0.0406199128308748,0.0076690260320901,-0.0005998970324071,0.9741493790707194,0.0187326679086584,left,0.004777193069458,-0.4478221742486459,0.7734808654874563,-8.805732836279272,-0.2222219512949814,0.0098320171236991,-0.001444362103939,4.246313043642044,-0.0044938027858734
2025-04-30 01:04:31.949750800,0.908750732421875,0.0876908985121283,-0.0058594634756445,0.040722103157509,0.0164984986186027,-0.0008311886362322,0.9742526944678652,0.018231839172546,left,-0.0043425559997558,-0.446872565482574,0.7745154692322015,-8.809685957819223,-0.2217492592751821,0.0106762247160077,0.0021962821483612,4.237916971218586,0.0039391219615936
2025-04-30 01:04:31.989750500,0.94875048828125,0.0883358449748138,0.0035839423071593,0.0410257640728146,-3.03382112178e-05,-0.0008207586820756,0.9743015672656554,0.0183740534651884,left,0.0087040066719055,-0.4463108514101808,0.7804069384235889,-8.81155467430055,-0.2214783228246936,-0.0048711588606238,-0.0011189952492713,4.232948827417195,0.0011449754238128
2025-04-30 01:04:32.029750500,0.98875048828125,0.0880139004500888,0.0068627279251813,0.0408477059143118,-0.0040663047693669,-0.0007234449561449,0.9742534344791428,0.0185235539542105,left,0.0042847990989685,-0.446807866643815,0.7773851063843816,-8.80970875417292,-0.2217235568553705,-0.0089888852089643,-0.0004742369055747,4.237344724288582,0.0024801790714263
2025-04-30 01:04:32.069750500,1.02875048828125,0.0876894764740805,0.0056739915162324,0.0406609503733937,-0.0103501472622156,-0.0005876062940774,0.974214478505106,0.0187475553623023,left,0.0026190280914306,-0.4472204327883581,0.7743737957391887,-8.80821822335422,-0.2219291686292218,-0.011717053130269,-0.0008124634623527,4.240993017663062,0.0012412369251251
2025-04-30 01:04:32.109750500,1.06875048828125,0.0873650581229905,0.0044852551072835,0.0404741930807659,-0.0166339892894029,-0.0004518446271562,0.9741754315222658,0.0189712872501053,left,0.0009529590606689,-0.4476330742840167,0.7713634349420666,-8.80672476992607,-0.2221347594025773,-0.0144452210515737,-0.0011507794260978,4.24464131103754,2.2649765014e-06
2025-04-30 01:04:32.149750500,1.10875048828125,0.0870149575845852,-0.0019852379336953,0.0402697164315811,-0.0003366917371749,-0.0003034248489408,0.9741144328737988,0.0192242749989627,left,-0.0011112689971923,-0.4482479435838374,0.7680531413502991,-8.804392527586222,-0.2224393669255543,-0.0061183022335171,0.0001849755644798,4.250076487828791,-0.0028548538684844
