,avg,max,med,min,q25,q75,std,activity
96,-0.002991671193746738,0.00017373870465242928,-0.0031109139866124626,-0.0050136585320176555,-0.003885130188115194,-0.0021386627416188205,0.0011422621323271033,bad_neck
97,-0.002343184836637409,0.00099524803181274,-0.00276710755658042,-0.004258533552237615,-0.0032255375128235485,-0.0018211354197433768,0.0013874383543621813,bad_neck
98,-0.0005903282020992964,0.010008466248294831,-0.0026827141579637403,-0.004462270304379683,-0.0034823176411783886,0.0017896751490462364,0.0039499312783265635,bad_neck
99,0.01755791369166408,0.06478870468210883,0.008374709095376921,-0.004077798232670696,-0.0016256255983057325,0.04104341997301899,0.022690173769410876,bad_neck
100,-0.002290282133405543,0.004758184019231716,-0.0028395742110712,-0.005501434877950478,-0.004128694812792834,-0.0009455606094456997,0.0024355461371260213,bad_neck
101,-0.003071510104095671,-0.0008363394693486133,-0.002806397116053976,-0.005198328811216024,-0.004195035273081866,-0.002110286871722395,0.0012317227261262754,bad_neck
102,-0.0015533387712407124,0.005739366672417367,-0.003025452172039563,-0.0041790497788602565,-0.003760472134321796,-0.00021928006282120432,0.0029193989107132996,bad_neck
103,-0.002956949335039497,0.004501749758291185,-0.003935546784899202,-0.00529276349863944,-0.004747353769587337,-0.0024415199092982054,0.0025474532626469726,bad_neck
104,-0.004204013705147707,-0.0015141649597229516,-0.004368774472775681,-0.005661351369054154,-0.004928958084854595,-0.00387614110499304,0.0009810589892660939,bad_neck
105,-0.004460353491579639,-0.0033116965751801702,-0.004425469471440363,-0.005643964655501167,-0.004752091424485169,-0.004170373441520694,0.0005273279264626162,bad_neck
106,-0.00415022684694953,-0.003064668578183595,-0.004196386522301442,-0.005409819012720707,-0.004561825070735352,-0.003754726072777914,0.0005181069338169243,bad_neck
107,-0.004395565715876678,-0.003105001900392416,-0.004413993116988604,-0.005270949853256853,-0.0048702757907009,-0.004128943259163764,0.0005817923907793982,bad_neck
108,0.22068090674279744,0.6067916967726988,0.16619236763753112,-0.022405449312757675,0.041591894875508746,0.36063912927909003,0.221979873778502,bad_neck
109,0.003368747079614352,0.02890223536339958,0.006092623006319449,-0.046799517508923055,-0.002215412113336041,0.009168094478751977,0.014277199694765812,bad_neck
