time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1745972110673690600,0.476690673828125,-0.7886906842308764,0.006075984798371792,-0.3732124894022961,0.01858624443411827,1.7148895841395683e-17,0.9163852036699585,-0.11229110071104655,right,-0.2088431715965271,-0.2684966188393254,-6.707873252800106,-6.6638482331126925,-0.14474383683645745,0.012300228700041771,0.5391378998756409,2.6015295286014672,0.15358412265777588
1745972110713690600,0.516690673828125,-0.2751919734262874,0.0067477962002158165,-0.14890883171500618,0.027551408857107162,0.09947603935133324,0.9641383905249621,0.14668169892324326,right,-0.014800667762756348,-0.41952952042483,-2.433689036414027,-8.619228852415084,-0.19587701327661505,0.017385851591825485,0.10514965653419495,3.994550113403797,0.015475422143936157
1745972110753690600,0.556690673828125,-0.22404182228309474,0.0013578454963862896,-0.1272049164737879,0.02637382037937641,0.10827473681212928,0.9653391995228494,0.17454833381398896,right,-0.008397936820983887,-0.4276375478283409,-1.9825624946080147,-8.700520649701357,-0.20053888596307493,0.017607806250452995,0.06209927797317505,4.067035211639106,0.005405336618423462
1745972110793690600,0.596690673828125,-0.17248707203729619,-0.004032105207443237,-0.10542826814907501,0.02519623190164566,0.11701151765065954,0.9659880078404861,0.2029308232222709,right,-0.003841578960418701,-0.43443070841232584,-1.5267967486940324,-8.763704543367028,-0.2050860947990672,0.017829760909080505,0.018575847148895264,4.1275598229676485,-0.0034452080726623535
1745972110833690600,0.636690673828125,-0.16260542305708123,0.0028283302672207355,-0.1012195325644127,0.008647268638014793,0.11848869498356432,0.9660887483840112,0.20803047146827255,right,-0.0062950849533081055,-0.43541736759279515,-1.439463771547377,-8.774341088193655,-0.20588280468168796,0.007491729222238064,0.009915724396705627,4.136334957836568,-0.001163572072982788
1745972110873690600,0.676690673828125,-0.15771045627808342,-0.004708892200142145,-0.09913999969806447,-0.020642446354031563,0.11926647297393672,0.9661417789039188,0.2106662910176376,right,-0.00173872709274292,-0.4357362768464831,-1.3962893773399292,-8.779978801819682,-0.20619636113860956,-0.021920233964920044,0.005908101797103882,4.139170473523437,0.0013162493705749512
1745972110913690600,0.716690673828125,-0.1556225291123081,-0.009009648114442825,-0.09821566294080869,-0.02183614671230316,0.11946492034103945,0.966205234742254,0.21152862135111244,right,0.0015486478805541992,-0.4356289238695363,-1.3780232144176958,-8.783314083722233,-0.20622638088333184,-0.006052739918231964,-0.001468569040298462,4.13821594927758,-0.0018852949142456055
1745972110953690600,0.756690673828125,-0.15619789835369496,-0.0034420709125697613,-0.0984696391525629,-0.020607994869351387,0.11945348693225588,0.966211368438525,0.2113952226519848,right,0.0023556947708129883,-0.4353908989256243,-1.3832298431500791,-8.783492362898588,-0.2060831579858063,0.001934935338795185,-0.0025758296251296997,4.136099687775969,-0.001681298017501831
1745972110993690600,0.796690673828125,-0.1567731294408584,0.0021255062893033028,-0.0987235940552491,-0.019379843026399612,0.11944208514689444,0.96621745161081,0.21126209551114158,right,0.0031623244285583496,-0.43515281481866225,-1.3884358873605727,-8.783667719465493,-0.20593991296107217,0.009922612458467484,-0.0036831647157669067,4.133982549491525,-0.0014771819114685059
1745972111033690600,0.836690673828125,-0.15803619682232295,0.006162456702440977,-0.09931692574497736,-0.016478102654218674,0.11952344248778483,0.9661797036723174,0.2111710803106403,right,0.0016731619834899902,-0.4349779543150814,-1.3996427794210613,-8.782620840761066,-0.20578418562143938,-0.0015742434188723564,-0.0011793076992034912,4.1324274290040135,0.001978069543838501
1745972111073690600,0.876690673828125,-0.15865102228221528,0.00106469402089715,-0.09961155072664037,-0.007958059199154377,0.11953933795424279,0.966132625386793,0.21106135823757988,right,0.0002931356430053711,-0.4351864166263417,-1.4049062529072165,-8.780907607102394,-0.2058539591730861,-0.006637386046350002,-0.0006773024797439575,4.134281240177154,0.0011823177337646484
1745972111113690600,0.916690673828125,-0.15865102228221528,0.004688662011176348,-0.09961155072664037,0.001009119674563408,0.11953933795424279,0.966132625386793,0.21106135823757988,right,-0.0005141496658325195,-0.4351864166263417,-1.4049062529072165,-8.780907607102394,-0.2058539591730861,-0.014779957011342049,-0.0021398067474365234,4.134281240177154,-0.00188523530960083
