time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
2025-04-30 00:06:39.537877800,0.502877685546875,-0.1227936414590109,-0.0576651617884635,-0.0611664369851378,0.0034647742286324,-1.442292141606385e-17,0.9970813485877792,-0.0056126956038673,right,-0.0125927235931158,-0.0912387185967752,-1.196173120773956,-9.692326870727538,-0.0456894441098326,-0.0902283042669296,0.0025670621544122,0.8935044714238494,-0.0078618042171001
2025-04-30 00:06:39.577878000,0.5428779296875,-0.1217722675303076,0.026416627690196,-0.0606846900803763,0.0026333592832088,0.0003004974695873,0.9971837335690872,-0.0047677723396145,right,-0.0004140734672546,-0.0880393484842666,-1.186614215116203,-9.696331430193782,-0.0440687043469288,-0.0831497013568878,0.0028983354568481,0.8622553466793149,-0.0088069215416908
2025-04-30 00:06:39.617878000,0.5828779296875,-0.1201643143769922,0.0620989128947258,-0.0599614729330441,0.0346960537135601,0.0015126543683483,0.9973924185019484,-0.0018012942035863,right,0.0118902921676635,-0.0803250786506852,-1.1717839449267833,-9.704542209178207,-0.0401333142510384,-0.0345894545316696,0.0055349692702293,0.7868723350454121,0.0085587799549102
2025-04-30 00:06:39.657878000,0.6228779296875,-0.1184245085680419,0.0454846918582916,-0.0591344083192705,0.0673205256462097,0.002309684027873,0.9975023891365876,4.76038299245e-05,right,0.006277322769165,-0.0772761421051092,-1.1551762167360633,-9.70890332699716,-0.0385593517924544,-0.0199740678071975,0.0029390826821327,0.7570652258027345,0.0166657343506813
2025-04-30 00:06:39.803116500,0.768116455078125,-0.1144975655967256,-0.0123494882136583,-0.0571816131782027,-0.0103432759642601,0.003054462129937,0.9973533820708756,0.0009731233085692,right,0.0017984037986025,-0.0898344386841801,-1.115866900458932,-9.703153969690202,-0.0448007397300171,-0.0528779625892639,0.004594427999109,0.8797896151304244,0.0058978614397346
2025-04-30 00:06:39.843116500,0.808116455078125,-0.1144182248780479,-0.0146207939833402,-0.0571307238196368,-0.0159928482025861,0.0028937139275923,0.9973175041166036,0.0005562333512728,right,-0.0035815238952636,-0.0915478361549541,-1.114923262933269,-9.701730658888817,-0.0456671883565106,-0.0219834931194782,-2.65836715698e-05,0.8965232347231358,0.0072134286165237
2025-04-30 00:06:40.003984600,0.968984619140625,-0.1162639864858906,-0.039388220757246,-0.0578923283773347,-0.0119228763505816,0.0002112064100638,0.9970710365583368,-0.0053923164404231,right,-0.0040813162922859,-0.0998521697441017,-1.131925762595236,-9.691927057754992,-0.0499773164199206,-0.0402664206922054,-0.0028131993021816,0.977588091385737,0.0063465423882007
2025-04-30 00:06:40.043984600,1.008984619140625,-0.1172413727263394,-0.0128576774150133,-0.0583496688531233,-0.020065851509571,-0.0001919645937069,0.9969958252967478,-0.0063600648495434,right,-0.0008330345153808,-0.1017218372400886,-1.1411821781750768,-9.688983990040422,-0.0509374776707913,-0.0476158782839775,-0.0047705620527267,0.995830215845257,0.0017304494976997
2025-04-30 00:06:40.083984600,1.048984619140625,-0.1186283338106678,0.0231833439320325,-0.0590334953570862,-0.0251094810664653,-0.000108651509843,0.9968999926758272,-0.0063923995407726,right,0.0053481459617614,-0.1038816162910911,-1.154362050808966,-9.685233697596193,-0.0520151008893626,-0.0516048893332481,-0.0004248395562171,1.0168985767066478,0.0016653761267662
2025-04-30 00:06:40.123984600,1.088984619140625,-0.1193411828592609,0.0299335643649101,-0.0594058844321853,-0.0125965848565101,0.0004248885606071,0.9968218030409568,-0.0054898354028963,right,0.0032535791397094,-0.1060635382550565,-1.1609989315401763,-9.682181908810138,-0.0530758397116118,-0.0583399012684822,-0.000747762620449,1.038178096100688,0.0056973323225975
2025-04-30 00:06:40.163985000,1.12898486328125,-0.1200396958479509,0.0048647094517946,-0.0597670617654417,-0.0204052589833736,0.0009306836620592,0.9967219075096292,-0.004689660732057,right,-0.0018029808998107,-0.1090107793163793,-1.167390313077718,-9.678288993024823,-0.0545206020254739,-0.061187345534563,-0.0018342062830924,1.066913703654334,0.0139334052801132
2025-04-30 00:06:40.203984600,1.168984619140625,-0.1205307909390114,-0.0208455957472324,-0.0599905942949484,-0.0139897260814905,0.0007690123627231,0.9966380518875908,-0.005193798031104,right,-0.0003054141998291,-0.1115383068173794,-1.1718151437826454,-9.675006318092343,-0.0557950364020565,-0.0594012215733528,-0.0012330114841461,1.091549766934663,0.0097998157143592
2025-04-30 00:06:40.243984600,1.208984619140625,-0.121244918003212,-0.0365835949778556,-0.0602896124829607,-0.0124593544751405,-1.73747337111e-05,0.9965532810236526,-0.006950300227137,right,-0.0001628398895263,-0.1138114107585746,-1.1784208987232296,-9.67167921949625,-0.0569803774967063,-0.0257811676710844,0.0001156702637672,1.113699931683391,0.0036785155534744
