time,seconds_elapsed,roll,rotationRateZ,quaternionY,rotationRateY,quaternionZ,quaternionW,yaw,devicelocation,accelerationZ,pitch,gravityX,gravityZ,quaternionX,rotationRateX,accelerationX,gravityY,accelerationY
1746232736817171000,0.2241708984375,-0.7054962344211455,0.0009082804899662733,-0.2567844378313715,0.0002559651620686054,-5.013347550236482e-18,0.8737394892949103,-0.31157331432371005,right,0.14643573760986328,-0.8064880821042388,-4.400492967006564,-5.166549235451221,-0.41308723011175297,-0.0007841000333428383,0.8192797303199768,7.07904056109786,0.12782853841781616
1746232736857171000,0.2641708984375,0.31376153758758496,0.004121752455830574,0.022014765172900515,-0.006322636269032955,0.10961046163556436,0.8486511546255204,0.4418699095420504,right,0.08365875482559204,-1.0606730990645825,1.4778972548380493,-4.554663830281794,-0.517003032641515,-0.003488725982606411,0.21904176473617554,8.558110074585676,-0.022491812705993652
1746232736897171000,0.3041708984375,0.7186231476955639,0.003710236167535186,0.1141605115568014,-0.00914276298135519,0.14402043274342718,0.8217853808667791,0.76249125711654,right,0.01178044080734253,-1.022801279277671,3.3635300919145346,-3.8456396548748013,-0.5393462113732558,-0.002579291583970189,0.026317089796066284,8.37066968665421,-0.0036661624908447266
1746232736937171000,0.3441708984375,0.7692202415103008,0.004744182340800762,0.12664464993576288,-0.008003625087440014,0.14881617129395316,0.817361701460514,0.8018384876945256,right,0.0008211731910705566,-1.0127335351664026,3.612158815780282,-3.7309658124685283,-0.5419730831489841,-0.018822701647877693,0.0018138289451599121,8.318809735557437,0.003615438938140869
1746232736977171000,0.3841708984375,0.7715042462460415,0.005344823934137821,0.12700037531671576,0.003790617920458317,0.14903127359592874,0.8170536743224228,0.803915314810826,right,0.002019256353378296,-1.012793738183267,3.6203219562306996,-3.7223473294660447,-0.5422951396914241,-0.020013298839330673,0.0011566579341888428,8.319122454768419,0.004410088062286377
1746232737017171000,0.4241708984375,0.7728943754049667,0.007667709141969681,0.1270660214810273,0.0056374710984528065,0.14906942323906386,0.816784687263258,0.8052623727479459,right,-0.0005128085613250732,-1.0133573588268965,3.6222178529798983,-3.713952718347311,-0.542674248652025,-0.01759300008416176,-0.0008998215198516846,8.3220479868263,0.005971431732177734
1746232737057171000,0.4641708984375,0.7742268197728583,0.0023409053683280945,0.12716554073521127,0.004046809859573841,0.14909078304370535,0.8165423480525055,0.8064776541815554,right,0.0006898939609527588,-1.0138295118253884,3.6244159475460647,-3.706313601770997,-0.5430096916041878,0.0023309271782636642,0.003248661756515503,8.324496549022196,0.0027403831481933594
1746232737097171000,0.5041708984375,0.7742370824909822,0.00025316886603832245,0.12720953346896027,0.005752043332904577,0.14900597916027356,0.8165498917050367,0.8062982812166288,right,-0.0007127225399017334,-1.0138661595037124,3.6242408832401036,-3.7060587502270934,-0.5430113580337513,0.0020334976725280285,0.00207480788230896,8.324686518636346,0.005806863307952881
1746232737137171000,0.5441708984375,0.7745216422606884,-0.004727404564619064,0.1272298957858701,0.0027795906644314528,0.1488409308484428,0.8164765583056871,0.8063083470413112,right,0.00023409724235534668,-1.0142488407718386,3.6230659942418333,-3.7027486027657983,-0.5431619614721582,-0.0012369020842015743,0.001760631799697876,8.326669216886163,0.0018707513809204102
1746232737177171000,0.5841708984375,0.7748244343442381,-0.005003674887120724,0.12729674622978676,0.007963720709085464,0.14869870960108061,0.8164236812393688,0.8063025226276604,right,-0.00014033913612365723,-1.0144888575568651,3.622789223127067,-3.700224052724242,-0.5432647876675168,0.002518303692340851,0.000948101282119751,8.327912494945526,0.0003674030303955078
